sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb2f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-01 23:03:15 -0400,2017-04-01 22:33:13 -0400,2017-04-01 22:33:13 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb390>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-01 23:03:15 -0400,2017-04-01 22:33:28 -0400,2017-04-01 22:33:28 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb430>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-01 23:03:15 -0400,2017-04-01 22:33:51 -0400,2017-04-01 22:33:51 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb4d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 16:08:20 -0400,2017-04-02 15:34:37 -0400,2017-04-02 15:34:37 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb570>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 16:08:20 -0400,2017-04-02 15:35:02 -0400,2017-04-02 15:35:02 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb610>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 16:08:20 -0400,2017-04-02 15:35:20 -0400,2017-04-02 15:35:20 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb6b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 16:08:20 -0400,2017-04-02 15:35:37 -0400,2017-04-02 15:35:37 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb750>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 18:01:43 -0400,2017-04-02 17:05:40 -0400,2017-04-02 17:05:40 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb7f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 19:01:29 -0400,2017-04-02 18:22:30 -0400,2017-04-02 18:22:30 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb890>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 19:01:29 -0400,2017-04-02 18:22:50 -0400,2017-04-02 18:22:50 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb930>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 19:01:29 -0400,2017-04-02 18:23:13 -0400,2017-04-02 18:23:13 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fb9d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 20:03:17 -0400,2017-04-02 18:58:15 -0400,2017-04-02 18:58:15 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fba70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 20:03:17 -0400,2017-04-02 19:51:07 -0400,2017-04-02 19:51:07 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbb10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 20:03:17 -0400,2017-04-02 19:52:31 -0400,2017-04-02 19:52:31 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbbb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 20:03:17 -0400,2017-04-02 19:52:54 -0400,2017-04-02 19:52:54 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbc50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-02 20:03:17 -0400,2017-04-02 19:53:09 -0400,2017-04-02 19:53:09 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbcf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 13:02:54 -0400,2017-04-03 12:24:42 -0400,2017-04-03 12:24:42 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbd90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 13:02:54 -0400,2017-04-03 12:24:58 -0400,2017-04-03 12:24:58 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbe30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 13:02:54 -0400,2017-04-03 12:34:31 -0400,2017-04-03 12:34:31 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbed0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 13:02:54 -0400,2017-04-03 12:34:51 -0400,2017-04-03 12:34:51 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821fbf70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 13:02:54 -0400,2017-04-03 12:35:11 -0400,2017-04-03 12:35:11 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4050>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 16:02:28 -0400,2017-04-03 15:56:50 -0400,2017-04-03 15:56:50 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f40f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 16:02:28 -0400,2017-04-03 15:57:20 -0400,2017-04-03 15:57:20 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4190>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 16:02:28 -0400,2017-04-03 15:57:40 -0400,2017-04-03 15:57:40 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4230>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 16:02:28 -0400,2017-04-03 15:57:58 -0400,2017-04-03 15:57:58 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f42d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 20:03:09 -0400,2017-04-03 20:00:29 -0400,2017-04-03 20:00:29 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4370>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 20:03:09 -0400,2017-04-03 20:00:52 -0400,2017-04-03 20:00:52 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4410>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 20:03:09 -0400,2017-04-03 20:01:07 -0400,2017-04-03 20:01:07 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f44b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 20:03:09 -0400,2017-04-03 20:01:25 -0400,2017-04-03 20:01:25 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4550>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 21:02:12 -0400,2017-04-03 20:11:30 -0400,2017-04-03 20:11:30 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f45f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 22:04:37 -0400,2017-04-03 21:54:50 -0400,2017-04-03 21:54:50 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4690>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 22:04:37 -0400,2017-04-03 21:55:03 -0400,2017-04-03 21:55:03 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-03 22:04:37 -0400,2017-04-03 21:55:21 -0400,2017-04-03 21:55:21 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f47d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 10:28:59 -0400,2017-04-04 10:02:16 -0400,2017-04-04 10:02:16 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4870>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 10:28:59 -0400,2017-04-04 10:02:31 -0400,2017-04-04 10:02:31 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4910>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 10:28:59 -0400,2017-04-04 10:02:49 -0400,2017-04-04 10:02:49 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f49b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 13:02:59 -0400,2017-04-04 12:38:03 -0400,2017-04-04 12:38:03 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4a50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 13:02:59 -0400,2017-04-04 12:38:28 -0400,2017-04-04 12:38:28 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4af0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 13:02:59 -0400,2017-04-04 12:38:43 -0400,2017-04-04 12:38:43 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4b90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 13:02:59 -0400,2017-04-04 12:39:01 -0400,2017-04-04 12:39:01 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4c30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 16:56:47 -0400,2017-04-04 15:14:32 -0400,2017-04-04 15:14:32 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4cd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 16:56:47 -0400,2017-04-04 16:48:36 -0400,2017-04-04 16:48:36 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4d70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 16:56:47 -0400,2017-04-04 16:49:03 -0400,2017-04-04 16:49:03 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4e10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 16:56:47 -0400,2017-04-04 16:49:19 -0400,2017-04-04 16:49:19 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4eb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 16:56:47 -0400,2017-04-04 16:49:41 -0400,2017-04-04 16:49:41 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4f50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 20:01:27 -0400,2017-04-04 19:43:36 -0400,2017-04-04 19:43:36 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f4ff0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 22:01:57 -0400,2017-04-04 21:28:16 -0400,2017-04-04 21:28:16 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5090>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 22:01:57 -0400,2017-04-04 21:28:46 -0400,2017-04-04 21:28:46 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5130>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 22:01:57 -0400,2017-04-04 21:29:06 -0400,2017-04-04 21:29:06 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f51d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-04 22:01:57 -0400,2017-04-04 21:29:27 -0400,2017-04-04 21:29:27 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5270>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 17:08:05 -0400,2017-04-05 16:17:27 -0400,2017-04-05 16:17:27 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5310>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 17:08:05 -0400,2017-04-05 16:17:35 -0400,2017-04-05 16:17:35 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f53b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 17:08:05 -0400,2017-04-05 16:46:32 -0400,2017-04-05 16:46:32 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5450>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 17:08:05 -0400,2017-04-05 16:47:07 -0400,2017-04-05 16:47:07 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f54f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 17:08:05 -0400,2017-04-05 16:47:23 -0400,2017-04-05 16:47:23 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5590>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 17:08:05 -0400,2017-04-05 16:47:40 -0400,2017-04-05 16:47:40 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5630>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 20:46:57 -0400,2017-04-05 20:22:50 -0400,2017-04-05 20:22:50 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f56d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 20:46:57 -0400,2017-04-05 20:23:02 -0400,2017-04-05 20:23:02 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5770>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 20:46:57 -0400,2017-04-05 20:23:15 -0400,2017-04-05 20:23:15 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5810>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 21:48:27 -0400,2017-04-05 20:47:16 -0400,2017-04-05 20:47:16 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f58b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 21:48:27 -0400,2017-04-05 20:47:56 -0400,2017-04-05 20:47:56 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5950>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 21:48:27 -0400,2017-04-05 20:48:12 -0400,2017-04-05 20:48:12 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f59f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-05 21:48:27 -0400,2017-04-05 20:48:27 -0400,2017-04-05 20:48:27 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5a90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 09:32:07 -0400,2017-04-06 09:06:21 -0400,2017-04-06 09:06:21 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5b30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 10:21:00 -0400,2017-04-06 10:00:05 -0400,2017-04-06 10:00:05 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5bd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 10:21:00 -0400,2017-04-06 10:00:30 -0400,2017-04-06 10:00:30 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5c70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 10:21:00 -0400,2017-04-06 10:00:46 -0400,2017-04-06 10:00:46 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5d10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 10:21:00 -0400,2017-04-06 10:01:06 -0400,2017-04-06 10:01:06 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5db0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 14:03:46 -0400,2017-04-06 13:52:09 -0400,2017-04-06 13:52:09 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5e50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 14:03:46 -0400,2017-04-06 13:52:27 -0400,2017-04-06 13:52:27 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5ef0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 14:03:46 -0400,2017-04-06 13:52:52 -0400,2017-04-06 13:52:52 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f5f90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 15:22:06 -0400,2017-04-06 15:22:06 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6030>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 16:27:26 -0400,2017-04-06 16:27:26 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f60d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 16:27:47 -0400,2017-04-06 16:27:47 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6170>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 16:27:59 -0400,2017-04-06 16:27:59 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6210>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 16:28:17 -0400,2017-04-06 16:28:17 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f62b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 17:20:18 -0400,2017-04-06 17:20:18 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6350>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 19:51:36 -0400,2017-04-06 19:51:36 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f63f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 21:07:00 -0400,2017-04-06 21:07:00 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6490>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 21:07:15 -0400,2017-04-06 21:07:15 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6530>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-06 21:53:09 -0400,2017-04-06 21:07:35 -0400,2017-04-06 21:07:35 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f65d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 14:07:40 -0400,2017-04-07 13:26:41 -0400,2017-04-07 13:26:41 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6670>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 14:07:40 -0400,2017-04-07 13:27:08 -0400,2017-04-07 13:27:08 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6710>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 14:07:40 -0400,2017-04-07 13:27:29 -0400,2017-04-07 13:27:29 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f67b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 14:07:40 -0400,2017-04-07 13:27:52 -0400,2017-04-07 13:27:52 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6850>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 14:07:40 -0400,2017-04-07 13:41:48 -0400,2017-04-07 13:41:48 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f68f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 16:03:46 -0400,2017-04-07 15:50:39 -0400,2017-04-07 15:50:39 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6990>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 16:03:46 -0400,2017-04-07 15:50:56 -0400,2017-04-07 15:50:56 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6a30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 16:03:46 -0400,2017-04-07 15:51:14 -0400,2017-04-07 15:51:14 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6ad0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 18:03:46 -0400,2017-04-07 17:30:21 -0400,2017-04-07 17:30:21 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6b70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 18:03:46 -0400,2017-04-07 17:31:19 -0400,2017-04-07 17:31:19 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6c10>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 18:03:46 -0400,2017-04-07 17:31:37 -0400,2017-04-07 17:31:37 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6cb0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 18:03:46 -0400,2017-04-07 17:31:57 -0400,2017-04-07 17:31:57 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6d50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 18:03:46 -0400,2017-04-07 18:01:44 -0400,2017-04-07 18:01:44 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6df0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 19:03:49 -0400,2017-04-07 18:59:00 -0400,2017-04-07 18:59:00 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6e90>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 23:09:18 -0400,2017-04-07 22:13:46 -0400,2017-04-07 22:13:46 -0400,1
"iPhone (2)","10.2.1","<<HKDevice: 0x2821f6f30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone8,2, software:10.2.1>","FlightsClimbed","count",2017-04-07 23:09:18 -0400,2017-04-07 22:14:15 -0400,2017-04-07 22:14:15 -0400,1
